IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2010,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,50.4,,,39.6,,61.2,50.4 [39.6-61.2],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,50.6,,,40.9,,60.2,50.6 [40.9-60.2],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,51.3,,,38.4,,64.2,51.3 [38.4-64.2],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,BLR,Belarus,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,51.6,,,43.2,,59.9,51.6 [43.2-59.9],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,51.7,,,40.6,,62.7,51.7 [40.6-62.7],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2010,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,52.8,,,38.9,,66.8,52.8 [38.9-66.8],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,53,,,44,,62,53.0 [44.0-62.0],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,54.3,,,43.1,,65.6,54.3 [43.1-65.6],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2010,false,Sex,Female,SEX_FMLE,,,,,,,,,,54.4,,,39.3,,69.5,54.4 [39.3-69.5],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,ARM,Armenia,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,54.4,,,44.6,,64.2,54.4 [44.6-64.2],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,54.8,,,42.3,,67.3,54.8 [42.3-67.3],,,EN,2024-01-15T23:00:00.000Z
